train_id,route,distance_miles,weather_condition,cargo_weight_tons,scheduled_duration_hours,actual_duration_hours,crew_experience_years,locomotive_age_years,maintenance_score,delayed
TRAIN-4714,Denver-LA,604,Fog,7642,75,83.8454240883394,4.0,5,81.31837831694213,1
TRAIN-4715,Texas-Portland,1271,Rain,2825,59,65.86015793752853,4.0,24,70.77553582366986,1
TRAIN-4716,Chicago-Seattle,865,Snow,7198,60,72.45938534343254,9.0,21,,1
TRAIN-4717,Texas-Portland,1635,Snow,7322,48,60.27924917382556,1.0,29,69.4967412256552,1
TRAIN-4718,Denver-LA,1172,Rain,4621,69,75.91822195969831,,23,76.21513516978409,1
TRAIN-4719,Chicago-Seattle,1761,Fog,5420,84,97.44387110842273,6.0,19,72.36483578553116,1
TRAIN-4720,Denver-LA,1899,Fog,3779,32,33.82711651203918,24.0,11,88.78635451709557,0
TRAIN-4721,Texas-Portland,719,Snow,6110,42,50.43334320249016,7.0,20,63.47355002492497,1
TRAIN-4722,Denver-LA,1372,Clear,1395,62,55.45041036605093,13.0,15,86.67135282392219,0
TRAIN-4723,Texas-Portland,1328,Fog,2564,58,59.87520059262912,20.0,20,84.85189799480494,0
TRAIN-4724,Chicago-Seattle,1923,Clear,7828,72,83.08850137658567,10.0,12,63.6297843671749,1
TRAIN-4725,Chicago-Seattle,937,Rain,6758,64,69.79504879245471,22.0,21,62.262380482380706,1
TRAIN-4726,Chicago-Seattle,1216,Clear,5979,57,65.43163281343506,5.0,29,74.29108655115193,1
TRAIN-4727,Denver-LA,714,Fog,3087,84,86.42845761938047,10.0,7,82.13921376177052,1
TRAIN-4728,Denver-LA,797,Fog,2742,84,88.69761825449291,20.0,11,80.15101350180616,1
TRAIN-4729,Denver-LA,1494,Rain,2409,90,86.80716159012393,22.0,8,61.195010576415896,0
TRAIN-4730,Chicago-Seattle,748,Rain,3058,66,67.93118051998555,3.0,18,66.40401426191448,0
TRAIN-4731,Texas-Portland,1974,Fog,2309,90,96.76643400831406,17.0,23,87.97282071020449,1
TRAIN-4732,Chicago-Seattle,650,Clear,6874,61,73.13261747908763,15.0,11,61.582573296387395,1
TRAIN-4733,Texas-Portland,1025,Fog,2636,33,34.409004059149225,5.0,1,,0
TRAIN-4734,Denver-LA,1103,Fog,7938,84,95.24400142152462,22.0,7,84.1471623338904,1
TRAIN-4735,Chicago-Seattle,1676,Clear,4230,28,29.204221659907247,3.0,21,71.88677328902945,0
TRAIN-4736,Chicago-Seattle,1018,Fog,5679,57,62.864958871196016,3.0,4,99.03137691967387,1
TRAIN-4737,Chicago-Seattle,583,Rain,6663,71,83.55199425549628,9.0,25,88.68656228391364,1
TRAIN-4738,Chicago-Seattle,1074,Snow,1570,53,47.38113531534337,11.0,16,83.19942633778538,0
TRAIN-4739,Chicago-Seattle,892,Fog,3974,41,37.199298816292135,7.0,9,87.60698841680943,0
TRAIN-4740,Chicago-Seattle,809,Fog,5459,65,77.44963979185252,1.0,6,93.69983081337773,1
TRAIN-4741,Denver-LA,1989,Snow,4248,60,62.7211842705875,15.0,5,69.2587929460441,1
TRAIN-4742,Denver-LA,686,Fog,1792,63,63.159009383986195,18.0,17,70.72248141519725,0
TRAIN-4743,Denver-LA,1877,Fog,6834,95,104.09939409872707,21.0,16,88.41453662010704,1
TRAIN-4744,Chicago-Seattle,996,Rain,4207,27,30.369895290829817,17.0,5,67.04034319285944,1
TRAIN-4745,Denver-LA,1489,Clear,5282,63,63.509777755622565,13.0,18,84.48154796760831,0
TRAIN-4746,Texas-Portland,1459,Clear,4697,45,46.111396175913676,6.0,1,67.29979403748197,0
TRAIN-4747,Denver-LA,629,Clear,3418,85,82.41437517305475,19.0,22,67.86085162270336,0
TRAIN-4748,Texas-Portland,1204,Snow,6121,38,45.06561608039089,13.0,8,76.28006463338528,1
TRAIN-4749,Texas-Portland,1930,Snow,6814,51,63.29222119693795,17.0,2,79.56839553147283,1
TRAIN-4750,Denver-LA,836,Rain,6362,87,103.69452589056866,1.0,27,65.00501741097837,1
TRAIN-4751,Denver-LA,1085,Clear,2307,29,26.963420874484896,12.0,23,64.86852107943568,0
TRAIN-4752,Texas-Portland,772,Snow,4629,85,93.47038315288428,,11,70.53510705858712,1
TRAIN-4753,Texas-Portland,1996,Rain,4269,34,41.154518026056365,15.0,2,60.419397387132626,1
TRAIN-4754,Texas-Portland,1878,Clear,2134,93,94.37471222712793,9.0,4,84.17692592165685,0
TRAIN-4755,Texas-Portland,1766,Clear,6429,76,82.22256182696984,7.0,17,93.22527394710457,1
TRAIN-4756,Chicago-Seattle,1148,Clear,4441,83,86.53288897418842,18.0,3,99.84102631464194,1
TRAIN-4757,Chicago-Seattle,1963,Rain,2179,33,42.67457376047688,9.0,15,81.02139939854588,1
TRAIN-4758,Chicago-Seattle,1049,Snow,4468,47,53.28345626492475,22.0,28,87.629614977713,1
TRAIN-4759,Texas-Portland,752,Snow,6445,75,83.95264084092547,5.0,29,83.60547214791531,1
TRAIN-4760,Texas-Portland,1537,Snow,3040,33,37.44136082864191,3.0,17,66.33685866330067,1
TRAIN-4761,Chicago-Seattle,672,Snow,3839,75,78.01580875184743,12.0,13,64.52775102981862,1
TRAIN-4762,Denver-LA,997,Fog,6119,74,89.59412560760187,,20,61.35766261800199,1
TRAIN-4763,Denver-LA,1463,Rain,1995,56,57.090924597596505,16.0,23,80.82696852063137,0
TRAIN-4764,Denver-LA,1891,Clear,5381,59,67.32412213116721,,25,74.83573267195722,1
TRAIN-4765,Chicago-Seattle,1692,Snow,3230,83,85.26862038953932,17.0,7,98.22419698966857,1
TRAIN-4766,Texas-Portland,1150,Snow,5797,30,38.04350873500432,8.0,11,63.12766571376849,1
TRAIN-4767,Denver-LA,1275,Fog,5497,63,67.34796434735607,10.0,15,,1
TRAIN-4768,Texas-Portland,1429,Snow,7429,35,47.013468422120994,10.0,2,97.84542269082547,1
TRAIN-4769,Denver-LA,1845,Fog,4513,90,96.94601098628759,23.0,10,94.22302131755848,1
TRAIN-4770,Chicago-Seattle,509,Clear,2690,35,29.776549800796772,20.0,17,91.61783807332515,0
TRAIN-4771,Texas-Portland,1187,Rain,7267,83,90.78597144780959,23.0,5,91.0114711585662,1
TRAIN-4772,Denver-LA,1995,Rain,4721,83,87.12533233136821,7.0,1,78.38239650499241,1
TRAIN-4773,Denver-LA,922,Fog,5383,35,44.18238216981946,18.0,4,97.05093764844855,1
TRAIN-4774,Texas-Portland,822,Snow,7161,71,83.30487498072821,16.0,10,82.2813300830911,1
TRAIN-4775,Texas-Portland,1438,Clear,7435,75,84.66538625947835,20.0,21,97.27625590941167,1
TRAIN-4776,Texas-Portland,1206,Fog,2970,41,42.345671656886026,6.0,2,98.96269555469824,0
TRAIN-4777,Texas-Portland,690,Fog,4536,64,63.015785578208884,13.0,3,90.79793617933504,0
TRAIN-4778,Denver-LA,1396,Clear,3772,46,41.309526140739464,20.0,10,77.11237253283159,0
TRAIN-4779,Chicago-Seattle,894,Snow,3006,24,29.886934996655082,1.0,22,61.665348781781816,1
TRAIN-4780,Texas-Portland,1001,Snow,7178,77,85.86331407245635,16.0,26,83.85366051722066,1
TRAIN-4781,Chicago-Seattle,1542,Clear,1707,87,84.4576813886911,21.0,6,89.98486115286289,0
TRAIN-4782,Chicago-Seattle,1379,Fog,3259,78,78.94739472152281,21.0,29,98.01458915106949,0
TRAIN-4783,Denver-LA,1494,Clear,6033,81,90.3300034825571,8.0,27,86.21093456117322,1
TRAIN-4784,Denver-LA,758,Snow,5367,55,66.5680770535399,22.0,25,61.7200857491753,1
TRAIN-4785,Texas-Portland,1518,Snow,5853,83,91.4531273916392,20.0,19,,1
TRAIN-4786,Chicago-Seattle,1771,Rain,7542,82,93.28379195850127,5.0,23,61.216717262458644,1
TRAIN-4787,Texas-Portland,529,Rain,5453,31,36.45849414756161,19.0,16,81.90458434663807,1
TRAIN-4788,Denver-LA,1360,Snow,2609,75,80.18594394654212,20.0,14,86.11133973662021,1
TRAIN-4789,Chicago-Seattle,1714,Clear,5383,83,84.65481469334266,7.0,2,64.88664631984271,0
TRAIN-4790,Chicago-Seattle,1440,Snow,6063,45,56.40568741408315,21.0,2,93.868344361309,1
TRAIN-4791,Denver-LA,1749,Fog,7584,57,68.70141771214817,10.0,28,87.8513520307216,1
TRAIN-4792,Denver-LA,714,Clear,4059,72,70.20854582071183,,23,71.1833239128025,0
TRAIN-4793,Denver-LA,1444,Snow,7110,32,46.97457276898717,15.0,22,88.41111567235846,1
TRAIN-4794,Denver-LA,1553,Snow,4805,59,68.16305862999494,18.0,13,75.31403504062254,1
TRAIN-4795,Denver-LA,1033,Fog,7388,32,42.52433622750221,6.0,1,61.62558507942923,1
TRAIN-4796,Denver-LA,1927,Snow,6425,95,108.55028262912533,16.0,15,72.4722046521911,1
TRAIN-4797,Chicago-Seattle,1540,Snow,2141,71,73.83089541663877,16.0,19,70.30707058118884,1
TRAIN-4798,Chicago-Seattle,1436,Fog,5476,67,69.52975226555093,19.0,13,74.56074386046703,1
TRAIN-4799,Chicago-Seattle,1687,Fog,6590,52,61.22043661109034,2.0,15,73.65198353712906,1
TRAIN-4800,Texas-Portland,882,Clear,7974,39,47.94078765053578,6.0,14,79.83173332449896,1
TRAIN-4801,Texas-Portland,1125,Snow,6840,83,94.46848635944492,12.0,19,71.06581848637924,1
TRAIN-4802,Chicago-Seattle,1518,Rain,4670,48,56.13808877253008,16.0,23,65.77055670696518,1
TRAIN-4803,Denver-LA,727,Rain,1340,33,31.320499363061042,11.0,18,79.71748028408743,0
TRAIN-4804,Chicago-Seattle,941,Clear,4804,69,68.85570224251055,,2,96.16874579180953,0
TRAIN-4805,Texas-Portland,1117,Rain,3698,57,61.98815434260743,15.0,10,66.12545728259684,1
TRAIN-4806,Texas-Portland,1796,Snow,5174,62,69.36002268110282,,24,74.37229843456986,1
TRAIN-4807,Texas-Portland,834,Clear,6720,65,72.5033946666602,9.0,12,60.46316531262513,1
TRAIN-4808,Texas-Portland,1881,Rain,4138,50,46.54745986344659,14.0,16,66.79802383985971,0
TRAIN-4809,Denver-LA,1999,Rain,1852,52,50.02604706053328,4.0,18,78.36408687966136,0
TRAIN-4810,Chicago-Seattle,1370,Clear,2669,72,72.54622803252857,9.0,4,75.89405346399198,0
TRAIN-4811,Denver-LA,1112,Fog,1771,49,47.56020016337491,17.0,1,94.9201192319334,0
TRAIN-4812,Texas-Portland,1926,Clear,3990,67,64.5540986510368,3.0,29,61.98746373000462,0
TRAIN-4813,Texas-Portland,1985,Snow,1456,82,89.06153802221979,6.0,21,78.34955074253763,1
TRAIN-4814,Chicago-Seattle,1270,Snow,1076,73,74.18132203052053,23.0,10,91.48759846564785,0
TRAIN-4815,Denver-LA,584,Snow,3812,89,96.31386624414014,7.0,16,80.67528509557457,1
TRAIN-4816,Chicago-Seattle,575,Snow,3849,70,80.20655032477275,16.0,2,84.48271354716408,1
TRAIN-4817,Texas-Portland,1708,Rain,4461,50,49.26398001287407,17.0,19,88.30993369040897,0
TRAIN-4818,Chicago-Seattle,1269,Clear,5648,57,61.06976411141348,3.0,27,79.12096800042036,1
TRAIN-4819,Texas-Portland,724,Snow,1410,53,53.134592355928994,4.0,10,88.54453641372581,0
TRAIN-4820,Chicago-Seattle,1408,Snow,4925,29,36.37591743826956,16.0,14,61.57510459994838,1
TRAIN-4821,Chicago-Seattle,1609,Rain,6213,74,85.10676381549965,21.0,18,76.65120069719755,1
TRAIN-4822,Chicago-Seattle,1278,Rain,3128,70,69.18197251779401,11.0,9,62.13968800008839,0
TRAIN-4823,Texas-Portland,694,Snow,3064,37,40.758020730793454,23.0,25,76.74113526984408,1
TRAIN-4824,Chicago-Seattle,1086,Fog,1127,68,66.15563741921858,21.0,1,87.23634459063868,0
TRAIN-4825,Chicago-Seattle,1579,Rain,5562,51,56.56663964086096,5.0,28,71.70536633028797,1
TRAIN-4826,Denver-LA,714,Rain,7789,64,78.04092588461238,15.0,21,73.22436226678602,1
TRAIN-4827,Texas-Portland,1546,Fog,2362,65,70.3041300418984,24.0,18,70.12033961533139,1
TRAIN-4828,Denver-LA,1946,Snow,7601,28,43.00879282064142,22.0,8,73.20680724518637,1
TRAIN-4829,Chicago-Seattle,1062,Snow,6001,79,96.41511971581818,7.0,6,98.05810830041594,1
TRAIN-4830,Texas-Portland,750,Snow,3454,91,97.9454263253388,19.0,13,77.83081467095482,1
TRAIN-4831,Chicago-Seattle,1569,Fog,3863,86,89.93409456000751,6.0,25,80.9381722066872,1
TRAIN-4832,Chicago-Seattle,1832,Rain,2458,54,58.805596023765396,5.0,24,99.17520224767361,1
TRAIN-4833,Texas-Portland,1562,Rain,1127,66,61.49682051619424,18.0,2,68.58719804108839,0
TRAIN-4834,Chicago-Seattle,1295,Rain,1346,67,65.91972482672827,16.0,13,81.10494277257195,0
TRAIN-4835,Chicago-Seattle,1263,Fog,1909,72,72.49528526098662,10.0,2,90.89144269585425,0
TRAIN-4836,Texas-Portland,823,Fog,6427,70,78.24748388574521,17.0,27,94.19674564887077,1
TRAIN-4837,Denver-LA,1227,Fog,4693,75,79.90085423106434,6.0,5,97.56144658639488,1
TRAIN-4838,Denver-LA,1088,Clear,6692,71,80.95701637454872,4.0,12,72.53511830277169,1
TRAIN-4839,Texas-Portland,1463,Clear,6095,61,63.83362771552115,,29,71.94591450516367,1
TRAIN-4840,Chicago-Seattle,1021,Clear,6723,31,41.61831247170995,5.0,14,99.35674995893115,1
TRAIN-4841,Denver-LA,813,Rain,3705,92,89.76913631425361,18.0,25,78.74669285074248,0
TRAIN-4842,Texas-Portland,1581,Clear,1266,75,70.2379555006769,14.0,24,65.86416037751957,0
TRAIN-4843,Texas-Portland,1602,Clear,1995,76,74.06554309941912,8.0,25,60.84892171210373,0
TRAIN-4844,Denver-LA,881,Fog,6520,93,103.13632760484555,5.0,25,85.30488893285015,1
TRAIN-4845,Texas-Portland,1002,Clear,5484,42,49.099760911664816,16.0,9,79.23616262027605,1
TRAIN-4846,Chicago-Seattle,1770,Rain,1477,35,33.354990410477015,18.0,24,70.77343780653483,0
TRAIN-4847,Denver-LA,1723,Fog,4818,32,35.33484519784932,18.0,26,97.39649511382859,1
TRAIN-4848,Texas-Portland,702,Fog,5233,40,46.35532523327053,4.0,7,72.02296834912987,1
TRAIN-4849,Texas-Portland,543,Rain,3577,86,92.54244057591463,9.0,20,75.7975667470328,1
TRAIN-4850,Texas-Portland,589,Fog,2322,61,62.49929226699463,18.0,17,63.317724800457526,0
TRAIN-4851,Denver-LA,1692,Fog,7522,66,82.10349077899491,17.0,3,73.60698529486106,1
TRAIN-4852,Texas-Portland,1980,Fog,3881,79,82.63358712893215,15.0,14,77.41844169234099,1
TRAIN-4853,Chicago-Seattle,735,Snow,7239,37,49.2233713062661,18.0,16,86.13362390263096,1
TRAIN-4854,Denver-LA,648,Clear,7675,45,55.77353084955668,4.0,1,88.63451748162451,1
TRAIN-4855,Denver-LA,1415,Rain,7717,81,95.75402778887045,24.0,22,63.27782958790933,1
TRAIN-4856,Chicago-Seattle,1535,Fog,1060,83,81.94576185426556,24.0,13,93.25823412319363,0
TRAIN-4857,Chicago-Seattle,1830,Clear,5515,38,43.534137761916426,20.0,16,88.15977257344339,1
TRAIN-4858,Denver-LA,857,Snow,5066,52,65.66547527805002,21.0,24,97.1579823828238,1
TRAIN-4859,Chicago-Seattle,1830,Clear,4844,77,83.1982983869738,16.0,12,69.92832685937205,1
TRAIN-4860,Texas-Portland,569,Snow,2200,54,61.062576267782354,24.0,8,91.54340760349008,1
TRAIN-4861,Denver-LA,835,Fog,5543,50,55.91019859473523,19.0,11,99.00135336831772,1
TRAIN-4862,Chicago-Seattle,1383,Clear,5896,94,99.04476171050699,20.0,20,87.74217524341903,1
TRAIN-4863,Denver-LA,611,Fog,5478,54,59.376223964367014,15.0,25,66.19162605871122,1
TRAIN-4864,Denver-LA,1979,Rain,2696,59,60.451949414750466,17.0,25,,0
TRAIN-4865,Chicago-Seattle,599,Rain,1466,53,49.41925191038819,21.0,4,,0
TRAIN-4866,Denver-LA,895,Snow,1547,40,38.242703491561684,19.0,13,74.64211032765341,0
TRAIN-4867,Chicago-Seattle,1883,Clear,5766,68,77.9355302016084,7.0,18,73.91113339937101,1
TRAIN-4868,Texas-Portland,1301,Clear,3710,88,89.03795632289415,5.0,28,88.20468640465657,0
TRAIN-4869,Denver-LA,628,Clear,4473,30,25.71273689854098,24.0,1,98.03626728680233,0
TRAIN-4870,Chicago-Seattle,877,Snow,7734,29,44.1166111611117,1.0,17,80.48795003579083,1
TRAIN-4871,Denver-LA,1216,Clear,6202,53,58.21689810103805,18.0,27,63.041637351248006,1
TRAIN-4872,Texas-Portland,536,Snow,5439,75,85.69805577852466,22.0,17,72.69910988174281,1
TRAIN-4873,Denver-LA,1316,Snow,6622,91,96.22961511598808,3.0,18,61.10490599882731,1
TRAIN-4874,Denver-LA,1674,Clear,6474,45,52.756658238830816,24.0,16,62.04850450822329,1
TRAIN-4875,Chicago-Seattle,587,Rain,2640,40,39.1225605423616,8.0,15,99.62418658449462,0
TRAIN-4876,Texas-Portland,598,Snow,2918,36,41.67678058077264,19.0,15,92.63077637573001,1
TRAIN-4877,Texas-Portland,1008,Fog,2065,65,68.12140701231685,22.0,21,72.55527865346596,1
TRAIN-4878,Denver-LA,1778,Fog,3248,89,95.1548194222346,24.0,22,77.2799591285928,1
TRAIN-4879,Chicago-Seattle,601,Snow,7271,35,44.56518083912066,9.0,24,77.59495653341678,1
TRAIN-4880,Chicago-Seattle,1026,Clear,3168,31,33.448532511152294,8.0,14,87.2123906747633,1
TRAIN-4881,Denver-LA,1056,Fog,1547,38,39.036863292001286,9.0,4,88.45671589730611,0
TRAIN-4882,Chicago-Seattle,568,Rain,5775,62,64.65421879739934,2.0,7,61.47435658244198,1
TRAIN-4883,Denver-LA,1327,Rain,1542,79,78.15693925365011,19.0,9,61.51474256634693,0
TRAIN-4884,Texas-Portland,592,Fog,5855,75,83.86808660769832,10.0,26,97.45111431254263,1
TRAIN-4885,Denver-LA,1131,Rain,1613,57,56.61045886237273,24.0,26,95.08888009975144,0
TRAIN-4886,Denver-LA,526,Clear,2396,88,82.96798484593869,8.0,7,81.08348588873713,0
TRAIN-4887,Chicago-Seattle,1416,Rain,2939,36,34.39350969360859,7.0,5,72.59965454431841,0
TRAIN-4888,Denver-LA,1667,Rain,4226,76,82.42705794883003,14.0,12,68.72179122505926,1
TRAIN-4889,Texas-Portland,1329,Clear,3230,47,45.67650425246973,21.0,24,83.99990268986392,0
TRAIN-4890,Chicago-Seattle,1781,Snow,7882,46,58.723881559869305,18.0,17,98.91349233408343,1
TRAIN-4891,Texas-Portland,1668,Rain,1739,50,48.40417780305005,15.0,24,72.74164047790354,0
TRAIN-4892,Texas-Portland,1212,Fog,1278,60,55.565256869217016,,10,71.82724918707453,0
TRAIN-4893,Texas-Portland,763,Rain,4857,32,38.3094137174431,5.0,18,96.83450532042085,1
TRAIN-4894,Chicago-Seattle,1275,Clear,6963,70,81.68388074103284,3.0,29,88.80138944584601,1
TRAIN-4895,Texas-Portland,854,Clear,5007,50,55.28220684815774,6.0,14,63.4319382431636,1
TRAIN-4896,Texas-Portland,861,Clear,7558,44,51.543798013414396,6.0,22,62.65968305174833,1
TRAIN-4897,Denver-LA,1476,Clear,5796,59,64.80210491651303,17.0,9,82.52879565060996,1
TRAIN-4898,Denver-LA,1464,Fog,7656,32,42.434864800830354,2.0,8,74.54593141673386,1
TRAIN-4899,Denver-LA,1180,Snow,3095,62,60.30648047456703,17.0,3,84.09698985220965,0
TRAIN-4900,Chicago-Seattle,665,Clear,7527,72,78.66295818950472,16.0,27,62.80015826754634,1
TRAIN-4901,Denver-LA,1602,Clear,1041,68,66.25866189159692,5.0,13,67.00138054556764,0
TRAIN-4902,Chicago-Seattle,1264,Fog,6104,34,40.75815514946718,19.0,4,69.27121203909675,1
TRAIN-4903,Texas-Portland,528,Rain,3841,33,33.46348852205889,21.0,18,63.00689716959412,0
TRAIN-4904,Chicago-Seattle,1503,Rain,7090,48,59.07152221173213,13.0,13,94.5183680587555,1
TRAIN-4905,Chicago-Seattle,1528,Rain,6866,39,49.833118313771045,14.0,10,78.26817960792184,1
TRAIN-4906,Denver-LA,1323,Rain,3859,73,78.513414689988,13.0,3,93.71955456351182,1
TRAIN-4907,Denver-LA,1124,Fog,1639,84,79.70163565643234,17.0,20,88.7128233300085,0
TRAIN-4908,Texas-Portland,834,Clear,3828,41,39.40578100230182,13.0,24,64.20989815106765,0
TRAIN-4909,Texas-Portland,1737,Snow,7058,73,82.17113278706157,2.0,23,97.54614501476476,1
TRAIN-4910,Denver-LA,543,Snow,6398,68,83.61821993327301,4.0,8,67.95377793720455,1
TRAIN-4911,Chicago-Seattle,971,Fog,4261,42,46.445817043066775,3.0,5,81.44930592976623,1
TRAIN-4912,Chicago-Seattle,1948,Clear,2686,61,58.506131292030986,17.0,23,97.93238636915429,0
TRAIN-4913,Chicago-Seattle,730,Fog,4957,74,84.40008150780848,19.0,10,65.67715582886403,1
TRAIN-4914,Denver-LA,1410,Rain,5934,88,96.45079599174696,6.0,21,84.90012363517727,1
TRAIN-4915,Chicago-Seattle,1734,Clear,4876,24,22.59787608337196,14.0,22,,0
TRAIN-4916,Chicago-Seattle,633,Snow,5004,64,73.06158918575257,22.0,1,63.02323368546819,1
TRAIN-4917,Denver-LA,558,Rain,5051,42,46.13721230909142,20.0,2,91.30549248334049,1
TRAIN-4918,Denver-LA,551,Snow,3626,57,59.36104861481438,24.0,11,82.06719571746127,1
TRAIN-4919,Texas-Portland,1324,Fog,6177,34,40.105746307473424,8.0,5,69.49399527024296,1
TRAIN-4920,Texas-Portland,1304,Snow,3060,44,45.83966471207924,4.0,24,76.27111635369278,0
TRAIN-4921,Denver-LA,1504,Rain,4134,65,68.16026555421607,10.0,13,71.01107337536341,1
TRAIN-4922,Texas-Portland,1167,Rain,3988,88,87.51411207675685,14.0,27,81.03778480587128,0
TRAIN-4923,Denver-LA,1751,Snow,7924,79,98.18854038282561,17.0,22,73.59037078109144,1
TRAIN-4924,Denver-LA,1916,Snow,1116,94,92.79952981175526,3.0,17,92.98138125234883,0
TRAIN-4925,Chicago-Seattle,1613,Fog,6649,33,39.60072193330411,2.0,16,73.38508710865135,1
TRAIN-4926,Texas-Portland,788,Fog,7689,39,48.271580123020264,24.0,12,78.82996593403867,1
TRAIN-4927,Chicago-Seattle,1047,Rain,6074,46,52.72354572368356,4.0,8,75.32455954763023,1
TRAIN-4928,Texas-Portland,575,Clear,2214,64,65.61053094041618,20.0,17,63.12030083350075,0
TRAIN-4929,Chicago-Seattle,1366,Clear,2832,41,48.12679660153307,8.0,9,89.48487647509282,1
TRAIN-4930,Texas-Portland,1414,Rain,1922,24,21.528826632144828,5.0,20,69.06890363581908,0
TRAIN-4931,Denver-LA,1756,Fog,1986,73,79.93726064104037,2.0,27,82.59903915210086,1
TRAIN-4932,Denver-LA,1325,Clear,7794,58,68.80486207093098,4.0,29,75.40270175903741,1
TRAIN-4933,Denver-LA,1855,Fog,6418,46,59.014186591615406,1.0,26,78.16179068349231,1
TRAIN-4934,Texas-Portland,1647,Rain,4375,51,55.74912536454059,19.0,15,82.45937547251825,1
TRAIN-4935,Denver-LA,515,Clear,7751,68,76.14370614882306,16.0,8,80.14795807301655,1
TRAIN-4936,Texas-Portland,1934,Snow,1925,63,70.1076120982707,1.0,17,81.63119434079927,1
TRAIN-4937,Texas-Portland,785,Rain,7271,68,84.22335468752631,2.0,28,88.50319743595998,1
TRAIN-4938,Chicago-Seattle,772,Clear,5572,84,88.70236640916588,2.0,24,70.31493463875547,1
TRAIN-4939,Denver-LA,1020,Snow,2323,91,99.21360220433651,5.0,29,67.79398953079324,1
TRAIN-4940,Texas-Portland,1688,Snow,6592,82,88.0865852548231,18.0,12,81.01385257653085,1
TRAIN-4941,Denver-LA,1814,Snow,3563,63,68.53336598369948,4.0,24,77.272263067985,1
TRAIN-4942,Denver-LA,1477,Clear,2517,48,52.2287445816051,22.0,1,95.12064607201194,1
TRAIN-4943,Denver-LA,868,Rain,1099,81,79.44862715308724,11.0,25,,0
TRAIN-4944,Texas-Portland,1482,Clear,7409,43,47.62507314954666,22.0,1,84.66212346658256,1
TRAIN-4945,Denver-LA,1315,Snow,4863,28,35.557697312319235,14.0,11,86.65192337197516,1
TRAIN-4946,Chicago-Seattle,1026,Rain,4854,39,46.27124875302024,18.0,9,93.02552081188398,1
TRAIN-4947,Denver-LA,1464,Rain,7441,44,49.52607460936608,10.0,1,83.95894026089073,1
TRAIN-4948,Denver-LA,1953,Rain,7125,76,78.56785128109365,5.0,4,95.1131052958751,1
TRAIN-4949,Denver-LA,1878,Rain,5776,89,92.41166372807898,6.0,25,69.12206092996004,1
TRAIN-4950,Denver-LA,1267,Snow,6718,50,62.3608541426831,17.0,12,94.99011647618111,1
TRAIN-4951,Denver-LA,1959,Fog,1634,65,69.6258606860774,12.0,21,,1
TRAIN-4952,Chicago-Seattle,859,Clear,5449,69,70.91073643095544,12.0,2,98.85722322663145,0
TRAIN-4953,Denver-LA,1041,Fog,7759,69,82.5318902004543,17.0,19,84.54892915398503,1
TRAIN-4954,Chicago-Seattle,715,Rain,1222,89,87.15183405953161,17.0,24,81.12397902835889,0
TRAIN-4955,Chicago-Seattle,527,Clear,2194,81,78.55615956199182,8.0,11,64.51421928853915,0
TRAIN-4956,Chicago-Seattle,1206,Rain,3200,55,50.95553110175768,9.0,24,91.52120326178812,0
TRAIN-4957,Texas-Portland,636,Fog,3760,43,47.16848414734991,22.0,24,95.55685318628719,1
TRAIN-4958,Denver-LA,1489,Fog,6498,87,99.13203123678682,,9,63.57442085452569,1
TRAIN-4959,Texas-Portland,1507,Rain,3170,79,84.11589166213952,13.0,15,88.40801734759734,1
TRAIN-4960,Texas-Portland,1513,Rain,7587,45,51.5222164359531,1.0,2,74.87701401307844,1
TRAIN-4961,Chicago-Seattle,1962,Fog,5207,73,78.44748449812049,24.0,1,79.90279293421813,1
TRAIN-4962,Denver-LA,1646,Fog,1200,47,40.974247137837644,1.0,21,84.3065035733852,0
TRAIN-4963,Chicago-Seattle,1911,Clear,3691,56,60.41535060535069,5.0,28,65.02610809197054,1
TRAIN-4964,Chicago-Seattle,1003,Clear,3393,62,61.84841552182242,1.0,29,92.96949258396134,0
TRAIN-4965,Texas-Portland,1419,Clear,1246,54,48.71064906826662,16.0,1,92.98976589067708,0
TRAIN-4966,Texas-Portland,710,Fog,3641,37,40.049127357675516,9.0,23,82.50286130100253,1
TRAIN-4967,Texas-Portland,593,Clear,1580,65,65.17943805225525,6.0,11,82.11152944116289,0
TRAIN-4968,Texas-Portland,844,Fog,1918,90,87.16000107998175,24.0,9,60.61169876010168,0
